datetime,open,high,low,close,volume
2026-01-09 14:59:00,20206.0,20211.25,20187.25,20190.5,1098
2026-01-09 15:00:00,20190.5,20192.0,20187.75,20191.0,1249
2026-01-09 15:01:00,20191.0,20198.0,20174.0,20176.0,1779
2026-01-09 15:02:00,20176.0,20181.5,20166.75,20169.0,802
2026-01-09 15:03:00,20169.0,20170.25,20163.0,20169.0,1601
2026-01-09 15:04:00,20169.0,20179.75,20168.75,20172.75,1822
2026-01-09 15:05:00,20172.75,20182.0,20172.25,20173.0,1470
2026-01-09 15:06:00,20173.0,20175.75,20168.25,20170.5,1973
2026-01-09 15:07:00,20170.5,20179.75,20168.0,20177.25,1806
2026-01-09 15:08:00,20177.25,20191.5,20170.5,20181.75,1378
2026-01-09 15:09:00,20181.75,20189.5,20174.5,20177.75,848
2026-01-09 15:10:00,20177.75,20185.75,20174.0,20177.5,1739
2026-01-09 15:11:00,20177.5,20184.0,20174.5,20181.25,1206
2026-01-09 15:12:00,20181.25,20199.25,20174.25,20197.0,1430
2026-01-09 15:13:00,20197.0,20214.25,20192.5,20208.0,2052
2026-01-09 15:14:00,20208.0,20227.25,20207.0,20221.5,2883
2026-01-09 15:15:00,20221.5,20223.75,20216.5,20220.25,1679
2026-01-09 15:16:00,20220.25,20226.0,20210.25,20215.75,2094
2026-01-09 15:17:00,20215.75,20219.5,20203.25,20213.0,1039
2026-01-09 15:18:00,20213.0,20216.5,20204.5,20211.5,1879
2026-01-09 15:19:00,20211.5,20217.75,20201.5,20202.75,1732
2026-01-09 15:20:00,20202.75,20214.75,20202.5,20212.0,2736
2026-01-09 15:21:00,20212.0,20224.25,20207.75,20222.5,1484
2026-01-09 15:22:00,20222.5,20224.5,20222.25,20223.0,1606
2026-01-09 15:23:00,20223.0,20229.25,20220.5,20229.25,2588
2026-01-09 15:24:00,20229.25,20236.75,20223.25,20233.0,1726
2026-01-09 15:25:00,20233.0,20246.75,20232.25,20241.0,1228
2026-01-09 15:26:00,20241.0,20242.5,20227.5,20231.25,4465
2026-01-09 15:27:00,20231.25,20237.0,20226.75,20228.0,1235
2026-01-09 15:28:00,20228.0,20228.25,20219.5,20227.0,1757
2026-01-09 15:29:00,20227.0,20235.5,20226.5,20232.75,2067
2026-01-09 15:30:00,20232.75,20241.0,20222.25,20229.0,2007
2026-01-09 15:31:00,20229.0,20234.0,20205.0,20205.5,1817
2026-01-09 15:32:00,20205.5,20209.5,20186.0,20190.0,1787
2026-01-09 15:33:00,20190.0,20191.25,20184.0,20186.25,1706
2026-01-09 15:34:00,20186.25,20190.5,20178.75,20186.25,1244
2026-01-09 15:35:00,20186.25,20206.25,20186.0,20202.25,4106
2026-01-09 15:36:00,20202.25,20221.25,20199.0,20212.25,1767
2026-01-09 15:37:00,20212.25,20224.75,20207.0,20215.75,2319
2026-01-09 15:38:00,20215.75,20218.75,20211.5,20217.0,1668
2026-01-09 15:39:00,20217.0,20229.0,20216.75,20228.0,1713
2026-01-09 15:40:00,20228.0,20236.25,20224.5,20225.75,1619
2026-01-09 15:41:00,20225.75,20229.0,20215.25,20224.0,1105
2026-01-09 15:42:00,20224.0,20226.5,20205.25,20213.75,1853
2026-01-09 15:43:00,20213.75,20227.5,20208.5,20225.25,1712
2026-01-09 15:44:00,20225.25,20233.25,20208.75,20232.25,2950
2026-01-09 15:45:00,20232.25,20236.25,20226.0,20227.5,1284
2026-01-09 15:46:00,20227.5,20236.25,20214.75,20225.75,1588
2026-01-09 15:47:00,20225.75,20233.5,20222.25,20230.75,1438
2026-01-09 15:48:00,20230.75,20235.5,20213.5,20230.0,3237
2026-01-09 15:49:00,20230.0,20230.5,20223.5,20224.75,1465
2026-01-09 15:50:00,20224.75,20225.5,20212.75,20217.5,2445
2026-01-09 15:51:00,20217.5,20226.75,20212.0,20219.5,2788
2026-01-09 15:52:00,20219.5,20223.0,20214.0,20216.75,1898
2026-01-09 15:53:00,20216.75,20221.5,20206.5,20212.0,1246
2026-01-09 15:54:00,20212.0,20212.25,20187.0,20197.75,1292
2026-01-09 15:55:00,20197.75,20206.75,20187.25,20195.25,2730
2026-01-09 15:56:00,20195.25,20203.25,20192.0,20193.25,1303
2026-01-09 15:57:00,20193.25,20194.5,20185.25,20190.0,2344
2026-01-09 15:58:00,20190.0,20193.25,20188.25,20191.5,2124
2026-01-09 15:59:00,20191.5,20203.25,20183.75,20200.0,2386
2026-01-12 09:30:00,20172.5,20193.5,20172.0,20190.5,986
2026-01-12 09:31:00,20190.5,20195.5,20177.0,20178.25,2264
2026-01-12 09:32:00,20178.25,20190.5,20177.25,20182.5,2330
2026-01-12 09:33:00,20182.5,20184.75,20176.25,20177.25,3207
2026-01-12 09:34:00,20177.25,20184.25,20148.25,20148.25,1733
2026-01-12 09:35:00,20148.25,20148.75,20144.5,20147.75,913
2026-01-12 09:36:00,20147.75,20153.25,20136.5,20137.25,1447
2026-01-12 09:37:00,20137.25,20147.0,20135.5,20139.5,1358
2026-01-12 09:38:00,20139.5,20154.0,20137.0,20154.0,2665
2026-01-12 09:39:00,20154.0,20158.75,20149.0,20157.75,768
2026-01-12 09:40:00,20157.75,20172.25,20154.5,20168.75,1727
2026-01-12 09:41:00,20168.75,20179.0,20168.5,20173.0,3252
2026-01-12 09:42:00,20173.0,20197.5,20166.25,20189.75,2043
2026-01-12 09:43:00,20189.75,20192.25,20177.25,20183.75,2693
2026-01-12 09:44:00,20183.75,20190.25,20171.75,20182.25,1088
2026-01-12 09:45:00,20182.25,20195.0,20174.5,20188.5,1114
2026-01-12 09:46:00,20188.5,20193.5,20186.5,20188.5,3159
2026-01-12 09:47:00,20188.5,20202.5,20183.0,20199.5,2035
2026-01-12 09:48:00,20199.5,20206.75,20185.75,20198.25,1970
2026-01-12 09:49:00,20198.25,20221.25,20195.5,20217.75,1348
2026-01-12 09:50:00,20217.75,20248.0,20215.0,20243.0,2090
2026-01-12 09:51:00,20243.0,20262.0,20240.75,20252.0,1285
2026-01-12 09:52:00,20252.0,20264.75,20251.5,20259.5,2884
2026-01-12 09:53:00,20259.5,20275.25,20257.75,20272.75,5005
2026-01-12 09:54:00,20272.75,20276.0,20264.25,20265.0,2237
2026-01-12 09:55:00,20265.0,20272.75,20231.25,20251.0,1533
2026-01-12 09:56:00,20251.0,20263.0,20250.75,20259.25,772
2026-01-12 09:57:00,20259.25,20264.5,20259.25,20264.0,1025
2026-01-12 09:58:00,20264.0,20266.5,20257.5,20263.25,3135
2026-01-12 09:59:00,20263.25,20263.75,20256.0,20263.25,1260
2026-01-12 10:00:00,20263.25,20264.5,20240.5,20241.5,1682
2026-01-12 10:01:00,20241.5,20242.0,20230.0,20234.5,2301
2026-01-12 10:02:00,20234.5,20235.5,20220.25,20226.0,3073
2026-01-12 10:03:00,20226.0,20234.0,20222.0,20232.25,1687
2026-01-12 10:04:00,20232.25,20245.25,20229.25,20243.0,1584
2026-01-12 10:05:00,20243.0,20252.0,20236.5,20250.75,1849
2026-01-12 10:06:00,20250.75,20258.5,20249.75,20256.5,1431
2026-01-12 10:07:00,20256.5,20257.5,20237.25,20244.75,1478
2026-01-12 10:08:00,20244.75,20253.25,20243.75,20247.0,2023
2026-01-12 10:09:00,20247.0,20258.5,20239.25,20253.25,1882
2026-01-12 10:10:00,20253.25,20268.0,20249.25,20265.75,3771
2026-01-12 10:11:00,20265.75,20295.25,20260.25,20287.5,2130
2026-01-12 10:12:00,20287.5,20288.25,20275.0,20278.25,2627
2026-01-12 10:13:00,20278.25,20280.5,20271.75,20272.75,1189
2026-01-12 10:14:00,20272.75,20274.0,20264.0,20265.25,2083
2026-01-12 10:15:00,20265.25,20271.0,20261.5,20264.75,1311
2026-01-12 10:16:00,20264.75,20271.75,20263.5,20265.0,1930
2026-01-12 10:17:00,20265.0,20266.0,20259.5,20263.25,2140
2026-01-12 10:18:00,20263.25,20275.0,20258.75,20271.5,1737
2026-01-12 10:19:00,20271.5,20272.25,20255.75,20264.5,3932
2026-01-12 10:20:00,20264.5,20267.0,20251.25,20254.0,2806
2026-01-12 10:21:00,20254.0,20260.5,20234.0,20243.0,2563
2026-01-12 10:22:00,20243.0,20244.0,20235.0,20237.5,2175
2026-01-12 10:23:00,20237.5,20238.25,20224.25,20226.0,3124
2026-01-12 10:24:00,20226.0,20228.75,20222.25,20222.75,990
2026-01-12 10:25:00,20222.75,20226.5,20218.0,20220.75,2626
2026-01-12 10:26:00,20220.75,20221.75,20211.75,20214.0,1160
2026-01-12 10:27:00,20214.0,20220.75,20212.75,20219.5,1336
2026-01-12 10:28:00,20219.5,20228.0,20219.0,20220.5,1947
2026-01-12 10:29:00,20220.5,20230.5,20213.5,20229.5,2509
2026-01-12 10:30:00,20229.5,20230.5,20229.25,20230.25,1058
2026-01-12 10:31:00,20230.25,20231.0,20224.25,20230.25,1316
2026-01-12 10:32:00,20230.25,20230.5,20220.25,20226.0,1642
2026-01-12 10:33:00,20226.0,20227.25,20224.25,20225.0,1466
2026-01-12 10:34:00,20225.0,20236.75,20219.5,20230.5,2128
2026-01-12 10:35:00,20230.5,20236.0,20221.25,20228.75,5175
2026-01-12 10:36:00,20228.75,20234.0,20225.75,20232.25,1803
2026-01-12 10:37:00,20232.25,20235.5,20224.0,20227.0,1203
2026-01-12 10:38:00,20227.0,20234.0,20225.5,20231.75,983
2026-01-12 10:39:00,20231.75,20233.75,20227.25,20228.5,1369
2026-01-12 10:40:00,20228.5,20247.0,20227.75,20234.5,1107
2026-01-12 10:41:00,20234.5,20239.25,20231.75,20236.5,1784
2026-01-12 10:42:00,20236.5,20253.75,20233.75,20248.5,1820
2026-01-12 10:43:00,20248.5,20250.0,20231.25,20243.0,1290
2026-01-12 10:44:00,20243.0,20247.5,20229.5,20230.5,3087
2026-01-12 10:45:00,20230.5,20232.0,20220.75,20223.0,1169
2026-01-12 10:46:00,20223.0,20226.25,20209.0,20211.0,1464
2026-01-12 10:47:00,20211.0,20212.75,20197.5,20197.75,1906
2026-01-12 10:48:00,20197.75,20201.0,20194.5,20199.25,2004
2026-01-12 10:49:00,20199.25,20200.5,20198.75,20199.5,2277
2026-01-12 10:50:00,20199.5,20201.25,20189.75,20196.25,1698
2026-01-12 10:51:00,20196.25,20197.0,20187.75,20192.75,2104
2026-01-12 10:52:00,20192.75,20196.0,20187.25,20187.75,1154
2026-01-12 10:53:00,20187.75,20202.0,20186.75,20198.5,2033
2026-01-12 10:54:00,20198.5,20202.75,20183.75,20196.0,1966
2026-01-12 10:55:00,20196.0,20199.25,20184.5,20186.0,2476
2026-01-12 10:56:00,20186.0,20192.0,20180.25,20189.25,794
2026-01-12 10:57:00,20189.25,20191.25,20187.75,20188.75,1023
2026-01-12 10:58:00,20188.75,20203.75,20188.0,20203.0,1943
2026-01-12 10:59:00,20203.0,20209.5,20200.0,20203.0,550
2026-01-12 11:00:00,20203.0,20210.75,20197.0,20209.0,1675
2026-01-12 11:01:00,20209.0,20219.0,20209.0,20218.25,2052
2026-01-12 11:02:00,20218.25,20220.75,20207.5,20217.0,1126
2026-01-12 11:03:00,20217.0,20220.5,20210.75,20211.75,1194
2026-01-12 11:04:00,20211.75,20215.75,20206.25,20215.5,945
2026-01-12 11:05:00,20215.5,20221.5,20213.25,20220.5,1145
2026-01-12 11:06:00,20220.5,20222.5,20210.75,20212.25,1163
2026-01-12 11:07:00,20212.25,20214.0,20200.25,20202.75,1087
2026-01-12 11:08:00,20202.75,20207.25,20179.5,20183.25,1092
2026-01-12 11:09:00,20183.25,20185.75,20181.25,20182.5,1213
2026-01-12 11:10:00,20182.5,20184.75,20180.0,20180.75,1207
2026-01-12 11:11:00,20180.75,20182.0,20177.5,20179.25,2554
2026-01-12 11:12:00,20179.25,20184.75,20164.5,20167.75,1183
2026-01-12 11:13:00,20167.75,20169.75,20155.25,20157.75,1519
2026-01-12 11:14:00,20157.75,20163.25,20147.75,20152.25,1082
2026-01-12 11:15:00,20152.25,20154.75,20145.25,20146.5,1073
2026-01-12 11:16:00,20146.5,20148.5,20141.25,20146.0,712
2026-01-12 11:17:00,20146.0,20149.75,20140.75,20149.75,750
2026-01-12 11:18:00,20149.75,20170.5,20144.5,20165.5,878
2026-01-12 11:19:00,20165.5,20169.75,20160.75,20169.5,1375
2026-01-12 11:20:00,20169.5,20181.25,20169.25,20177.5,1895
2026-01-12 11:21:00,20177.5,20180.75,20170.0,20174.5,682
2026-01-12 11:22:00,20174.5,20176.75,20161.0,20163.25,1073
2026-01-12 11:23:00,20163.25,20165.0,20156.5,20158.25,787
2026-01-12 11:24:00,20158.25,20160.0,20146.25,20147.0,1175
2026-01-12 11:25:00,20147.0,20156.25,20142.25,20144.5,1824
2026-01-12 11:26:00,20144.5,20152.0,20137.25,20139.0,1074
2026-01-12 11:27:00,20139.0,20141.0,20123.75,20125.75,1259
2026-01-12 11:28:00,20125.75,20135.75,20120.75,20133.25,2086
2026-01-12 11:29:00,20133.25,20133.75,20129.75,20132.0,1439
2026-01-12 11:30:00,20132.0,20138.75,20117.25,20121.75,960
2026-01-12 11:31:00,20121.75,20127.25,20121.25,20124.75,1291
2026-01-12 11:32:00,20124.75,20126.75,20118.5,20121.0,912
2026-01-12 11:33:00,20121.0,20129.0,20116.75,20127.0,1415
2026-01-12 11:34:00,20127.0,20127.75,20122.0,20124.0,1444
2026-01-12 11:35:00,20124.0,20125.0,20115.0,20120.25,746
2026-01-12 11:36:00,20120.25,20124.25,20115.25,20121.5,1265
2026-01-12 11:37:00,20121.5,20128.5,20121.25,20125.25,1146
2026-01-12 11:38:00,20125.25,20135.25,20120.0,20131.0,1446
2026-01-12 11:39:00,20131.0,20140.0,20123.0,20132.0,1571
2026-01-12 11:40:00,20132.0,20143.25,20130.75,20135.5,1392
2026-01-12 11:41:00,20135.5,20146.5,20134.25,20140.75,1061
2026-01-12 11:42:00,20140.75,20147.75,20137.5,20143.5,1616
2026-01-12 11:43:00,20143.5,20143.75,20141.0,20143.25,848
2026-01-12 11:44:00,20143.25,20147.5,20130.5,20135.0,740
2026-01-12 11:45:00,20135.0,20137.0,20132.75,20136.5,375
2026-01-12 11:46:00,20136.5,20142.75,20135.5,20137.25,1112
2026-01-12 11:47:00,20137.25,20142.5,20131.25,20135.25,855
2026-01-12 11:48:00,20135.25,20146.0,20133.0,20142.0,1324
2026-01-12 11:49:00,20142.0,20142.25,20135.75,20135.75,574
2026-01-12 11:50:00,20135.75,20147.75,20134.75,20143.75,913
2026-01-12 11:51:00,20143.75,20147.5,20143.25,20145.5,1323
2026-01-12 11:52:00,20145.5,20154.0,20144.75,20148.0,780
2026-01-12 11:53:00,20148.0,20151.0,20143.5,20146.5,1283
2026-01-12 11:54:00,20146.5,20151.75,20134.25,20137.0,933
2026-01-12 11:55:00,20137.0,20137.75,20129.0,20133.75,1095
2026-01-12 11:56:00,20133.75,20137.75,20132.0,20135.0,1352
2026-01-12 11:57:00,20135.0,20144.0,20133.25,20139.25,1540
2026-01-12 11:58:00,20139.25,20140.0,20137.75,20139.25,1122
2026-01-12 11:59:00,20139.25,20140.25,20127.5,20127.5,842
2026-01-12 12:00:00,20127.5,20130.25,20111.25,20116.25,949
2026-01-12 12:01:00,20116.25,20128.75,20112.0,20124.5,1376
2026-01-12 12:02:00,20124.5,20127.0,20118.5,20121.0,756
2026-01-12 12:03:00,20121.0,20135.5,20114.0,20127.75,1022
2026-01-12 12:04:00,20127.75,20134.75,20120.0,20124.5,937
2026-01-12 12:05:00,20124.5,20130.25,20121.75,20123.0,1026
2026-01-12 12:06:00,20123.0,20132.5,20122.75,20126.0,747
2026-01-12 12:07:00,20126.0,20126.25,20115.5,20122.5,555
2026-01-12 12:08:00,20122.5,20132.75,20116.75,20130.0,1285
2026-01-12 12:09:00,20130.0,20133.5,20130.0,20132.5,1473
2026-01-12 12:10:00,20132.5,20138.5,20126.25,20135.75,560
2026-01-12 12:11:00,20135.75,20137.25,20133.0,20135.25,1181
2026-01-12 12:12:00,20135.25,20139.25,20132.5,20138.5,1525
2026-01-12 12:13:00,20138.5,20147.75,20137.0,20147.75,1303
2026-01-12 12:14:00,20147.75,20151.25,20147.5,20149.5,892
2026-01-12 12:15:00,20149.5,20160.5,20145.75,20159.0,756
2026-01-12 12:16:00,20159.0,20159.75,20157.25,20158.25,1052
2026-01-12 12:17:00,20158.25,20165.0,20156.0,20162.0,1122
2026-01-12 12:18:00,20162.0,20167.0,20157.75,20165.75,1060
2026-01-12 12:19:00,20165.75,20167.0,20161.0,20161.25,962
2026-01-12 12:20:00,20161.25,20161.75,20158.0,20161.25,690
2026-01-12 12:21:00,20161.25,20165.75,20159.25,20161.5,1166
2026-01-12 12:22:00,20161.5,20162.0,20153.0,20157.25,1196
2026-01-12 12:23:00,20157.25,20161.0,20156.5,20158.25,1075
2026-01-12 12:24:00,20158.25,20164.75,20157.0,20159.25,1039
2026-01-12 12:25:00,20159.25,20160.75,20158.75,20159.25,1789
2026-01-12 12:26:00,20159.25,20159.25,20157.5,20159.0,797
2026-01-12 12:27:00,20159.0,20164.75,20158.75,20158.75,1550
2026-01-12 12:28:00,20158.75,20164.5,20155.5,20156.75,767
2026-01-12 12:29:00,20156.75,20157.5,20154.0,20157.25,1452
2026-01-12 12:30:00,20157.25,20161.5,20153.5,20154.25,1525
2026-01-12 12:31:00,20154.25,20169.0,20149.75,20166.75,917
2026-01-12 12:32:00,20166.75,20167.25,20158.0,20163.0,1767
2026-01-12 12:33:00,20163.0,20164.0,20154.25,20159.25,1162
2026-01-12 12:34:00,20159.25,20159.75,20154.25,20156.0,723
2026-01-12 12:35:00,20156.0,20169.75,20152.5,20165.25,875
2026-01-12 12:36:00,20165.25,20166.5,20160.25,20161.25,1459
2026-01-12 12:37:00,20161.25,20166.25,20160.75,20162.5,1342
2026-01-12 12:38:00,20162.5,20165.0,20162.25,20164.0,670
2026-01-12 12:39:00,20164.0,20168.25,20162.75,20166.25,925
2026-01-12 12:40:00,20166.25,20173.5,20165.75,20172.75,1055
2026-01-12 12:41:00,20172.75,20183.75,20165.0,20180.5,824
2026-01-12 12:42:00,20180.5,20182.0,20179.25,20180.25,2195
2026-01-12 12:43:00,20180.25,20182.5,20179.0,20181.25,1045
2026-01-12 12:44:00,20181.25,20183.25,20168.0,20172.75,963
2026-01-12 12:45:00,20172.75,20174.0,20166.25,20171.0,1463
2026-01-12 12:46:00,20171.0,20174.5,20163.0,20167.0,855
2026-01-12 12:47:00,20167.0,20169.25,20164.0,20165.0,1375
2026-01-12 12:48:00,20165.0,20166.5,20152.0,20156.5,550
2026-01-12 12:49:00,20156.5,20160.0,20152.0,20156.5,822
2026-01-12 12:50:00,20156.5,20157.75,20145.5,20148.5,1427
2026-01-12 12:51:00,20148.5,20150.25,20146.25,20147.25,1680
2026-01-12 12:52:00,20147.25,20147.75,20140.5,20141.0,752
2026-01-12 12:53:00,20141.0,20143.25,20131.5,20135.5,722
2026-01-12 12:54:00,20135.5,20140.0,20131.75,20139.75,1200
2026-01-12 12:55:00,20139.75,20148.75,20136.5,20143.75,792
2026-01-12 12:56:00,20143.75,20153.5,20142.5,20150.75,905
2026-01-12 12:57:00,20150.75,20160.5,20149.5,20160.25,1366
2026-01-12 12:58:00,20160.25,20162.5,20156.5,20158.75,813
2026-01-12 12:59:00,20158.75,20168.0,20156.25,20166.0,504
2026-01-12 13:00:00,20166.0,20168.25,20160.0,20160.75,634
2026-01-12 13:01:00,20160.75,20165.75,20159.5,20163.0,997
2026-01-12 13:02:00,20163.0,20165.0,20158.0,20161.5,517
2026-01-12 13:03:00,20161.5,20162.25,20151.5,20156.5,906
2026-01-12 13:04:00,20156.5,20161.25,20154.25,20158.25,614
2026-01-12 13:05:00,20158.25,20164.25,20157.5,20163.75,1798
2026-01-12 13:06:00,20163.75,20172.75,20162.75,20169.75,2171
2026-01-12 13:07:00,20169.75,20173.75,20168.25,20172.5,697
2026-01-12 13:08:00,20172.5,20174.75,20170.75,20174.0,1104
2026-01-12 13:09:00,20174.0,20178.25,20168.25,20177.0,727
2026-01-12 13:10:00,20177.0,20180.25,20175.75,20179.5,914
2026-01-12 13:11:00,20179.5,20186.75,20178.0,20183.0,1926
2026-01-12 13:12:00,20183.0,20185.25,20177.5,20185.0,869
2026-01-12 13:13:00,20185.0,20191.75,20183.75,20190.0,936
2026-01-12 13:14:00,20190.0,20190.25,20182.75,20183.0,751
2026-01-12 13:15:00,20183.0,20183.25,20176.75,20180.5,1544
2026-01-12 13:16:00,20180.5,20186.0,20172.5,20173.0,336
2026-01-12 13:17:00,20173.0,20176.75,20168.0,20172.5,886
2026-01-12 13:18:00,20172.5,20181.5,20170.25,20181.25,1046
2026-01-12 13:19:00,20181.25,20181.75,20179.75,20181.0,826
2026-01-12 13:20:00,20181.0,20184.0,20180.0,20181.75,1415
2026-01-12 13:21:00,20181.75,20186.5,20181.25,20186.0,1616
2026-01-12 13:22:00,20186.0,20187.0,20173.75,20176.25,660
2026-01-12 13:23:00,20176.25,20179.0,20167.5,20171.0,2228
2026-01-12 13:24:00,20171.0,20174.25,20170.5,20171.75,644
2026-01-12 13:25:00,20171.75,20175.5,20154.5,20156.5,1743
2026-01-12 13:26:00,20156.5,20159.75,20142.0,20147.75,1153
2026-01-12 13:27:00,20147.75,20151.75,20145.5,20151.5,907
2026-01-12 13:28:00,20151.5,20161.25,20146.0,20158.0,948
2026-01-12 13:29:00,20158.0,20166.0,20157.5,20161.75,1077
2026-01-12 13:30:00,20161.75,20172.5,20158.0,20167.5,1184
2026-01-12 13:31:00,20167.5,20171.25,20163.0,20170.25,793
2026-01-12 13:32:00,20170.25,20176.5,20166.5,20174.25,1016
2026-01-12 13:33:00,20174.25,20176.75,20168.0,20173.5,837
2026-01-12 13:34:00,20173.5,20178.75,20173.0,20174.25,719
2026-01-12 13:35:00,20174.25,20176.5,20169.5,20170.75,836
2026-01-12 13:36:00,20170.75,20181.75,20165.75,20177.25,754
2026-01-12 13:37:00,20177.25,20194.25,20175.5,20187.5,988
2026-01-12 13:38:00,20187.5,20201.5,20180.75,20198.0,1338
2026-01-12 13:39:00,20198.0,20200.0,20194.25,20198.25,1169
2026-01-12 13:40:00,20198.25,20201.75,20191.25,20193.0,2279
2026-01-12 13:41:00,20193.0,20201.0,20190.25,20199.25,530
2026-01-12 13:42:00,20199.25,20205.0,20194.75,20204.0,1354
2026-01-12 13:43:00,20204.0,20208.25,20200.25,20207.0,1151
2026-01-12 13:44:00,20207.0,20209.75,20203.75,20204.25,1532
2026-01-12 13:45:00,20204.25,20208.25,20196.0,20206.25,1482
2026-01-12 13:46:00,20206.25,20210.25,20199.25,20200.5,1105
2026-01-12 13:47:00,20200.5,20204.25,20195.25,20203.0,1237
2026-01-12 13:48:00,20203.0,20213.5,20198.5,20211.75,918
2026-01-12 13:49:00,20211.75,20224.25,20210.0,20223.5,1496
2026-01-12 13:50:00,20223.5,20235.75,20219.5,20231.0,619
2026-01-12 13:51:00,20231.0,20231.75,20222.75,20224.5,1572
2026-01-12 13:52:00,20224.5,20227.25,20217.5,20224.25,1172
2026-01-12 13:53:00,20224.25,20239.5,20219.25,20237.25,1038
2026-01-12 13:54:00,20237.25,20240.0,20231.25,20235.25,1103
2026-01-12 13:55:00,20235.25,20239.5,20231.25,20234.5,1133
2026-01-12 13:56:00,20234.5,20243.25,20233.0,20243.0,1938
2026-01-12 13:57:00,20243.0,20251.25,20238.75,20249.0,3805
2026-01-12 13:58:00,20249.0,20267.5,20243.5,20266.0,1948
2026-01-12 13:59:00,20266.0,20267.75,20264.0,20265.75,998
2026-01-12 14:00:00,20265.75,20266.75,20258.25,20259.75,1549
2026-01-12 14:01:00,20259.75,20271.5,20255.5,20265.75,1580
2026-01-12 14:02:00,20265.75,20266.5,20252.5,20260.0,906
2026-01-12 14:03:00,20260.0,20266.25,20257.5,20257.5,801
2026-01-12 14:04:00,20257.5,20258.25,20251.25,20256.5,1218
2026-01-12 14:05:00,20256.5,20270.75,20253.25,20263.0,1686
2026-01-12 14:06:00,20263.0,20273.5,20261.0,20268.5,724
2026-01-12 14:07:00,20268.5,20273.0,20266.5,20273.0,990
2026-01-12 14:08:00,20273.0,20273.75,20266.0,20271.75,1550
2026-01-12 14:09:00,20271.75,20279.5,20266.0,20279.25,1316
2026-01-12 14:10:00,20279.25,20308.0,20272.0,20307.25,2266
2026-01-12 14:11:00,20307.25,20323.25,20305.0,20318.75,808
2026-01-12 14:12:00,20318.75,20322.75,20318.5,20322.5,2960
2026-01-12 14:13:00,20322.5,20327.5,20311.0,20315.0,770
2026-01-12 14:14:00,20315.0,20315.5,20308.0,20309.0,648
2026-01-12 14:15:00,20309.0,20310.5,20301.0,20306.25,1286
2026-01-12 14:16:00,20306.25,20309.0,20300.25,20302.25,890
2026-01-12 14:17:00,20302.25,20309.5,20298.0,20301.0,1300
2026-01-12 14:18:00,20301.0,20314.0,20299.0,20313.0,1331
2026-01-12 14:19:00,20313.0,20332.75,20312.5,20324.25,1279
2026-01-12 14:20:00,20324.25,20328.0,20320.25,20326.25,997
2026-01-12 14:21:00,20326.25,20329.0,20312.25,20318.5,1591
2026-01-12 14:22:00,20318.5,20327.75,20316.5,20326.0,1228
2026-01-12 14:23:00,20326.0,20328.5,20318.5,20327.5,1994
2026-01-12 14:24:00,20327.5,20331.5,20315.5,20316.25,1314
2026-01-12 14:25:00,20316.25,20326.75,20314.0,20318.25,977
2026-01-12 14:26:00,20318.25,20332.25,20311.0,20326.25,774
2026-01-12 14:27:00,20326.25,20329.5,20308.75,20311.25,1349
2026-01-12 14:28:00,20311.25,20311.5,20301.25,20302.0,909
2026-01-12 14:29:00,20302.0,20302.75,20295.75,20299.0,871
2026-01-12 14:30:00,20299.0,20306.5,20293.75,20303.5,1696
2026-01-12 14:31:00,20303.5,20309.5,20298.0,20301.0,755
2026-01-12 14:32:00,20301.0,20305.75,20292.0,20294.5,2344
2026-01-12 14:33:00,20294.5,20298.5,20289.25,20298.25,1507
2026-01-12 14:34:00,20298.25,20299.5,20292.25,20296.0,1404
2026-01-12 14:35:00,20296.0,20305.75,20290.25,20299.5,1000
2026-01-12 14:36:00,20299.5,20299.5,20291.75,20292.25,1906
2026-01-12 14:37:00,20292.25,20293.75,20277.0,20280.75,1482
2026-01-12 14:38:00,20280.75,20288.75,20271.5,20283.5,1142
2026-01-12 14:39:00,20283.5,20287.75,20276.75,20286.25,1564
2026-01-12 14:40:00,20286.25,20295.25,20280.0,20293.75,825
2026-01-12 14:41:00,20293.75,20296.5,20289.25,20291.75,828
2026-01-12 14:42:00,20291.75,20296.0,20278.25,20285.5,1009
2026-01-12 14:43:00,20285.5,20302.75,20284.75,20294.25,1708
2026-01-12 14:44:00,20294.25,20303.25,20280.75,20285.25,1518
2026-01-12 14:45:00,20285.25,20292.5,20276.0,20292.5,2192
2026-01-12 14:46:00,20292.5,20304.75,20290.0,20304.25,1120
2026-01-12 14:47:00,20304.25,20315.75,20295.75,20314.0,1886
2026-01-12 14:48:00,20314.0,20316.5,20307.75,20311.25,1459
2026-01-12 14:49:00,20311.25,20315.5,20297.25,20304.25,1109
2026-01-12 14:50:00,20304.25,20304.5,20295.25,20301.25,1755
2026-01-12 14:51:00,20301.25,20303.25,20288.0,20290.5,1538
2026-01-12 14:52:00,20290.5,20297.75,20275.5,20280.25,1266
2026-01-12 14:53:00,20280.25,20284.5,20279.75,20283.0,1574
2026-01-12 14:54:00,20283.0,20289.0,20280.25,20288.75,1503
2026-01-12 14:55:00,20288.75,20300.5,20279.75,20282.25,1501
2026-01-12 14:56:00,20282.25,20287.0,20281.25,20286.0,1365
2026-01-12 14:57:00,20286.0,20293.25,20280.75,20290.75,1006
2026-01-12 14:58:00,20290.75,20307.0,20288.0,20304.0,1679
2026-01-12 14:59:00,20304.0,20315.5,20301.0,20312.0,1222
